antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,Cluster
"frozenset({'bread bin', 'bag', 'tin', 'sign'})","frozenset({'food container', 'spaceboy birthday', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'lunch box', 'bag', 'tin'})","frozenset({'food container', 'spaceboy birthday', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'bag', 'sign'})","frozenset({'food container', 'spaceboy birthday', 'lunch box', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'tin', 'sign'})","frozenset({'food container', 'spaceboy birthday', 'bag', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'lunch box', 'tin'})","frozenset({'food container', 'spaceboy birthday', 'bag', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'sign'})","frozenset({'food container', 'spaceboy birthday', 'bag', 'tin', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'bag', 'tin', 'sign'})","frozenset({'round snack', 'food container', 'spaceboy birthday', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'lunch box', 'bag', 'tin'})","frozenset({'round snack', 'food container', 'spaceboy birthday', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'bag', 'sign'})","frozenset({'food container', 'round snack', 'spaceboy birthday', 'lunch box', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'tin', 'sign'})","frozenset({'food container', 'round snack', 'spaceboy birthday', 'bag', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'food container', 'bag', 'tin'})","frozenset({'sign', 'round snack', 'spaceboy birthday', 'lunch box', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'round snack', 'bag'})","frozenset({'sign', 'food container', 'spaceboy birthday', 'lunch box', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'lunch box', 'tin'})","frozenset({'sign', 'food container', 'round snack', 'spaceboy birthday', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'sign'})","frozenset({'food container', 'round snack', 'spaceboy birthday', 'bag', 'tin', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'food container', 'bag'})","frozenset({'sign', 'round snack', 'spaceboy birthday', 'lunch box', 'tin', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'food container', 'tin'})","frozenset({'sign', 'round snack', 'spaceboy birthday', 'lunch box', 'bag', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'round snack'})","frozenset({'sign', 'food container', 'spaceboy birthday', 'bag', 'tin', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
frozenset({'food container'}),"frozenset({'sign', 'round snack', 'spaceboy birthday', 'bag', 'tin', 'lunch box', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cake tins', 'lunch box', 'bowl', 'sign'})","frozenset({'box', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'box', 'lunch box', 'bowl', 'sign'})","frozenset({'cake tins', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'sign', 'cake tins', 'bowl', 'lunch box', 'bag'})","frozenset({'box', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'sign', 'bowl', 'lunch box', 'box', 'bag'})","frozenset({'cake tins', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cake tins', 'lunch box', 'bowl', 'sign'})","frozenset({'box', 'bag', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'box', 'lunch box', 'bowl', 'sign'})","frozenset({'cake tins', 'bag', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'sign', 'cake tins', 'bowl', 'lunch box', 'tin'})","frozenset({'box', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'sign', 'bowl', 'lunch box', 'tin', 'box'})","frozenset({'cake tins', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cake tins', 'lunch box', 'bowl', 'sign'})","frozenset({'tin', 'box', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'box', 'lunch box', 'bowl', 'sign'})","frozenset({'cake tins', 'tin', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'sign', 'cake tins', 'bowl', 'bag', 'tin', 'lunch box'})","frozenset({'box', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'sign', 'bowl', 'bag', 'tin', 'box', 'lunch box'})","frozenset({'cake tins', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'sign', 'cake tins', 'bowl', 'lunch box', 'bag'})","frozenset({'tin', 'box', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'sign', 'cake tins', 'bowl', 'lunch box', 'tin'})","frozenset({'box', 'bag', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'sign', 'bowl', 'lunch box', 'box', 'bag'})","frozenset({'cake tins', 'tin', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'sign', 'bowl', 'lunch box', 'tin', 'box'})","frozenset({'cake tins', 'bag', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cake tins', 'lunch box', 'bowl', 'sign'})","frozenset({'tin', 'box', 'bag', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'box', 'lunch box', 'bowl', 'sign'})","frozenset({'cake tins', 'tin', 'bag', 'polkadot cup'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'lunch box', 'tin'})","frozenset({'pen', 'regency cakestand', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'bag', 'lunch box', 'tin'})","frozenset({'pen', 'regency cakestand', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bread bin', 'lunch box', 'tin'})","frozenset({'bag', 'pen', 'regency cakestand', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'tin', 'sign'})","frozenset({'bread bin', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'tin', 'sign'})","frozenset({'bread bin', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'tin', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'lunch box', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'bag', 'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bag', 'cowboys indians', 'lunch box', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'tin', 'sign'})","frozenset({'bread bin', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'tin', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'bag', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign', 'lunch box', 'bag', 'tin'})","frozenset({'bread bin', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'tin', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'bag', 'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'tin', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'lunch box', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'tin', 'sign'})","frozenset({'bread bin', 'lunch box', 'cowboys indians', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'sign'})","frozenset({'bread bin', 'cowboys indians', 'bag', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'cowboys indians', 'lunch box', 'bag', 'tin', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'tin'})","frozenset({'bread bin', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'cowboys indians', 'bag', 'tin'})","frozenset({'bread bin', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'tin'})","frozenset({'bread bin', 'spaceboy birthday', 'bag', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'pen', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'pen', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'tin'})","frozenset({'bread bin', 'spaceboy birthday', 'pen', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'spaceboy birthday', 'cowboys indians', 'lunch box', 'tin', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'bag', 'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'cowboys indians', 'lunch box', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'bag', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
